product_id,sku,name,price,stock_qty
3444,SKU-3444,Mock Product 3444,249000,104
3445,SKU-3445,Mock Product 3445,150000,424
3446,SKU-3446,Mock Product 3446,149000,124
3447,SKU-3447,Mock Product 3447,96000,228
3448,SKU-3448,Mock Product 3448,293000,381
3449,SKU-3449,Mock Product 3449,312000,69
3450,SKU-3450,Mock Product 3450,145000,439
3451,SKU-3451,Mock Product 3451,168000,19
3452,SKU-3452,Mock Product 3452,355000,478
3453,SKU-3453,Mock Product 3453,93000,123
3454,SKU-3454,Mock Product 3454,,
3455,SKU-3455,Mock Product 3455,495000,444
3456,SKU-3456,Mock Product 3456,31000,335
3457,SKU-3457,Mock Product 3457,281000,198
3458,SKU-3458,Mock Product 3458,377000,375
3459,SKU-3459,Mock Product 3459,106000,207
3460,SKU-3460,Mock Product 3460,59000,46
3461,SKU-3461,Mock Product 3461,151000,120
3462,SKU-3462,Mock Product 3462,,242
3463,SKU-3463,Mock Product 3463,435000,417
3464,SKU-3464,Mock Product 3464,14000,180
3465,SKU-3465,Mock Product 3465,18000,376
3466,SKU-3466,Mock Product 3466,332000,259
3467,SKU-3467,Mock Product 3467,185000,357
3468,SKU-3468,Mock Product 3468,11000,341
3469,SKU-3469,,220000,342
3470,SKU-3470,Mock Product 3470,148000,284
3471,SKU-3471,Mock Product 3471,142000,88
3472,SKU-3472,Mock Product 3472,463000,313
3473,SKU-3473,Mock Product 3473,,408
3474,SKU-3474,Mock Product 3474,41000,280
3475,SKU-3475,Mock Product 3475,433000,222
,SKU-3476,Mock Product 3476,210000,37
3477,SKU-3477,Mock Product 3477,127000,433
3478,SKU-3478,Mock Product 3478,235000,126
3479,SKU-3479,Mock Product 3479,162000,26
3480,SKU-3480,Mock Product 3480,473000,84
3481,SKU-3481,Mock Product 3481,93000,451
3482,SKU-3482,Mock Product 3482,460000,105
3483,SKU-3483,Mock Product 3483,184000,416
3484,SKU-3484,Mock Product 3484,223000,69
3485,SKU-3485,Mock Product 3485,375000,49
3486,SKU-3486,Mock Product 3486,153000,162
3487,SKU-3487,Mock Product 3487,286000,120
3488,SKU-3488,Mock Product 3488,51000,425
3489,SKU-3489,Mock Product 3489,343000,87
3490,SKU-3490,Mock Product 3490,57000,288
3491,SKU-3491,Mock Product 3491,85000,437
3492,SKU-3492,Mock Product 3492,60000,22
3493,SKU-3493,Mock Product 3493,306000,
3494,SKU-3494,Mock Product 3494,201000,
3495,SKU-3495,Mock Product 3495,398000,450
3496,SKU-3496,Mock Product 3496,360000,400
3497,SKU-3497,Mock Product 3497,292000,214
3498,SKU-3498,,415000,121
3499,SKU-3499,Mock Product 3499,184000,
3500,SKU-3500,Mock Product 3500,387000,173
3501,SKU-3501,Mock Product 3501,434000,54
3502,SKU-3502,Mock Product 3502,341000,
3503,SKU-3503,Mock Product 3503,17000,151
3504,SKU-3504,Mock Product 3504,439000,363
3505,SKU-3505,Mock Product 3505,412000,399
3506,SKU-3506,Mock Product 3506,385000,496
3507,SKU-3507,Mock Product 3507,394000,119
3508,SKU-3508,Mock Product 3508,196000,472
3509,SKU-3509,Mock Product 3509,94000,63
3510,SKU-3510,Mock Product 3510,204000,323
3511,SKU-3511,Mock Product 3511,296000,328
3512,SKU-3512,Mock Product 3512,87000,265
3513,,Mock Product 3513,189000,50
3514,SKU-3514,Mock Product 3514,314000,
3515,SKU-3515,Mock Product 3515,379000,482
3516,SKU-3516,Mock Product 3516,157000,128
3517,SKU-3517,Mock Product 3517,282000,138
3518,SKU-3518,Mock Product 3518,119000,424
3519,SKU-3519,Mock Product 3519,179000,106
3520,SKU-3520,Mock Product 3520,246000,351
3521,SKU-3521,Mock Product 3521,415000,5
3522,SKU-3522,Mock Product 3522,371000,432
3523,SKU-3523,Mock Product 3523,195000,162
3524,SKU-3524,Mock Product 3524,394000,407
3525,SKU-3525,Mock Product 3525,65000,200
3526,SKU-3526,,291000,289
3527,SKU-3527,Mock Product 3527,277000,401
3528,SKU-3528,Mock Product 3528,391000,52
3529,SKU-3529,Mock Product 3529,60000,248
3530,SKU-3530,Mock Product 3530,98000,460
3531,SKU-3531,Mock Product 3531,341000,94
3532,SKU-3532,Mock Product 3532,68000,51
3533,SKU-3533,Mock Product 3533,383000,238
3534,SKU-3534,Mock Product 3534,43000,99
3535,SKU-3535,Mock Product 3535,342000,118
3536,SKU-3536,Mock Product 3536,414000,170
3537,SKU-3537,Mock Product 3537,130000,144
3538,SKU-3538,Mock Product 3538,394000,135
3539,SKU-3539,Mock Product 3539,292000,440
3540,SKU-3540,Mock Product 3540,,73
3541,SKU-3541,Mock Product 3541,417000,225
3542,,Mock Product 3542,151000,353
3543,SKU-3543,Mock Product 3543,98000,138
3544,SKU-3544,Mock Product 3544,500000,343
3545,SKU-3545,Mock Product 3545,171000,479
3546,SKU-3546,Mock Product 3546,369000,38
3547,SKU-3547,Mock Product 3547,211000,426
3548,SKU-3548,Mock Product 3548,,160
3549,SKU-3549,Mock Product 3549,77000,124
3550,,Mock Product 3550,200000,239
3551,SKU-3551,Mock Product 3551,191000,416
3552,SKU-3552,Mock Product 3552,51000,483
3553,,Mock Product 3553,491000,281
3554,SKU-3554,Mock Product 3554,192000,472
3555,,Mock Product 3555,109000,134
3556,SKU-3556,Mock Product 3556,377000,353
3557,SKU-3557,Mock Product 3557,455000,133
3558,SKU-3558,Mock Product 3558,299000,40
3559,SKU-3559,Mock Product 3559,224000,141
3560,SKU-3560,Mock Product 3560,100000,390
3561,SKU-3561,Mock Product 3561,366000,440
3562,SKU-3562,Mock Product 3562,52000,111
3563,SKU-3563,,183000,306
3564,SKU-3564,Mock Product 3564,167000,333
3565,SKU-3565,Mock Product 3565,276000,267
3566,SKU-3566,Mock Product 3566,455000,93
3567,SKU-3567,Mock Product 3567,280000,409
3568,SKU-3568,Mock Product 3568,330000,292
3569,,,329000,228
3570,SKU-3570,Mock Product 3570,,451
3571,SKU-3571,Mock Product 3571,179000,303
3572,SKU-3572,Mock Product 3572,98000,387
3573,SKU-3573,Mock Product 3573,480000,73
3574,SKU-3574,Mock Product 3574,318000,322
3575,SKU-3575,Mock Product 3575,469000,338
3576,SKU-3576,Mock Product 3576,152000,
3577,SKU-3577,Mock Product 3577,220000,467
3578,SKU-3578,Mock Product 3578,203000,150
3579,SKU-3579,Mock Product 3579,205000,401
3580,SKU-3580,Mock Product 3580,345000,6
3581,SKU-3581,Mock Product 3581,,391
3582,SKU-3582,Mock Product 3582,189000,42
3583,SKU-3583,Mock Product 3583,39000,335
3584,SKU-3584,Mock Product 3584,397000,120
3585,SKU-3585,Mock Product 3585,449000,113
3586,SKU-3586,Mock Product 3586,319000,
3587,SKU-3587,Mock Product 3587,160000,122
3588,SKU-3588,Mock Product 3588,378000,215
3589,SKU-3589,,386000,313
3590,SKU-3590,Mock Product 3590,195000,333
3591,SKU-3591,Mock Product 3591,160000,35
3592,SKU-3592,Mock Product 3592,191000,2
3593,SKU-3593,,43000,164
3594,SKU-3594,Mock Product 3594,361000,451
3595,SKU-3595,Mock Product 3595,290000,208
3596,SKU-3596,Mock Product 3596,434000,332
3597,SKU-3597,Mock Product 3597,465000,180
3598,SKU-3598,Mock Product 3598,372000,468
3599,SKU-3599,Mock Product 3599,458000,242
3600,SKU-3600,Mock Product 3600,302000,151
3601,SKU-3601,Mock Product 3601,217000,231
3602,SKU-3602,Mock Product 3602,73000,71
3603,SKU-3603,Mock Product 3603,278000,486
3604,SKU-3604,Mock Product 3604,397000,473
3605,SKU-3605,Mock Product 3605,436000,5
3606,SKU-3606,Mock Product 3606,132000,293
3607,SKU-3607,Mock Product 3607,19000,275
3608,SKU-3608,Mock Product 3608,142000,137
3609,SKU-3609,Mock Product 3609,118000,351
3610,SKU-3610,Mock Product 3610,203000,394
3611,SKU-3611,Mock Product 3611,79000,291
3612,SKU-3612,Mock Product 3612,321000,488
3613,SKU-3613,Mock Product 3613,251000,203
3614,SKU-3614,Mock Product 3614,260000,376
3615,SKU-3615,Mock Product 3615,278000,249
3616,SKU-3616,Mock Product 3616,92000,48
3617,SKU-3617,Mock Product 3617,273000,80
3618,SKU-3618,,324000,250
3619,SKU-3619,Mock Product 3619,12000,232
3620,SKU-3620,Mock Product 3620,105000,28
3621,SKU-3621,Mock Product 3621,413000,317
3622,SKU-3622,Mock Product 3622,360000,273
3623,SKU-3623,Mock Product 3623,482000,482
3624,SKU-3624,Mock Product 3624,261000,190
3625,SKU-3625,Mock Product 3625,251000,
3626,SKU-3626,,487000,156
3627,SKU-3627,Mock Product 3627,200000,260
3628,SKU-3628,Mock Product 3628,337000,335
3629,SKU-3629,Mock Product 3629,50000,244
3630,SKU-3630,Mock Product 3630,315000,32
3631,SKU-3631,Mock Product 3631,136000,393
3632,SKU-3632,Mock Product 3632,,143
3633,SKU-3633,Mock Product 3633,,324
3634,SKU-3634,Mock Product 3634,199000,444
3635,SKU-3635,Mock Product 3635,36000,227
3636,SKU-3636,Mock Product 3636,17000,282
3637,SKU-3637,Mock Product 3637,32000,375
3638,SKU-3638,Mock Product 3638,130000,227
3639,,Mock Product 3639,127000,54
3640,SKU-3640,Mock Product 3640,286000,278
3641,SKU-3641,Mock Product 3641,399000,499
3642,SKU-3642,Mock Product 3642,266000,222
3643,SKU-3643,Mock Product 3643,475000,486
3644,SKU-3644,Mock Product 3644,100000,0
3645,SKU-3645,,256000,245
3646,SKU-3646,Mock Product 3646,440000,244
3647,SKU-3647,Mock Product 3647,126000,476
3648,SKU-3648,Mock Product 3648,402000,
3649,SKU-3649,Mock Product 3649,415000,388
3650,SKU-3650,Mock Product 3650,27000,378
3651,SKU-3651,Mock Product 3651,60000,39
3652,SKU-3652,Mock Product 3652,202000,222
3653,SKU-3653,Mock Product 3653,94000,394
3654,SKU-3654,Mock Product 3654,122000,255
,SKU-3655,Mock Product 3655,461000,437
3656,SKU-3656,Mock Product 3656,,147
3657,SKU-3657,Mock Product 3657,110000,47
3658,SKU-3658,Mock Product 3658,182000,99
,SKU-3659,Mock Product 3659,67000,476
3660,SKU-3660,Mock Product 3660,164000,157
3661,SKU-3661,Mock Product 3661,101000,38
3662,SKU-3662,Mock Product 3662,243000,
3663,SKU-3663,Mock Product 3663,408000,129
3664,SKU-3664,Mock Product 3664,105000,128
3665,SKU-3665,Mock Product 3665,499000,63
3666,SKU-3666,Mock Product 3666,12000,255
3667,SKU-3667,Mock Product 3667,259000,378
3668,SKU-3668,Mock Product 3668,480000,457
3669,SKU-3669,Mock Product 3669,444000,397
3670,SKU-3670,Mock Product 3670,183000,380
3671,SKU-3671,Mock Product 3671,170000,20
3672,SKU-3672,Mock Product 3672,70000,349
3673,SKU-3673,Mock Product 3673,318000,280
3674,SKU-3674,Mock Product 3674,388000,88
3675,SKU-3675,Mock Product 3675,118000,234
3676,SKU-3676,Mock Product 3676,422000,21
3677,SKU-3677,Mock Product 3677,,468
3678,SKU-3678,Mock Product 3678,196000,231
3679,SKU-3679,Mock Product 3679,350000,6
3680,SKU-3680,Mock Product 3680,381000,320
3681,SKU-3681,Mock Product 3681,311000,21
3682,SKU-3682,Mock Product 3682,299000,235
3683,SKU-3683,Mock Product 3683,184000,229
3684,SKU-3684,Mock Product 3684,142000,90
3685,SKU-3685,Mock Product 3685,27000,483
3686,SKU-3686,Mock Product 3686,68000,62
3687,SKU-3687,Mock Product 3687,108000,398
3688,SKU-3688,,142000,225
3689,,,371000,284
3690,SKU-3690,Mock Product 3690,340000,348
3691,SKU-3691,Mock Product 3691,347000,440
3692,SKU-3692,Mock Product 3692,309000,442
3693,SKU-3693,Mock Product 3693,84000,67
3694,SKU-3694,Mock Product 3694,220000,
3695,SKU-3695,Mock Product 3695,269000,286
3696,SKU-3696,Mock Product 3696,146000,365
3697,SKU-3697,,321000,441
3698,SKU-3698,Mock Product 3698,123000,369
3699,,Mock Product 3699,386000,27
3700,SKU-3700,Mock Product 3700,450000,202
3701,SKU-3701,Mock Product 3701,465000,106
3702,SKU-3702,Mock Product 3702,479000,280
3703,SKU-3703,Mock Product 3703,417000,204
3704,SKU-3704,Mock Product 3704,133000,281
3705,SKU-3705,Mock Product 3705,451000,346
3706,SKU-3706,Mock Product 3706,384000,144
3707,SKU-3707,Mock Product 3707,238000,198
3708,SKU-3708,,64000,144
3709,SKU-3709,Mock Product 3709,283000,141
3710,SKU-3710,Mock Product 3710,426000,190
3711,SKU-3711,Mock Product 3711,15000,247
3712,SKU-3712,Mock Product 3712,343000,398
3713,SKU-3713,Mock Product 3713,52000,281
3714,SKU-3714,Mock Product 3714,428000,279
3715,SKU-3715,Mock Product 3715,123000,277
3716,,Mock Product 3716,367000,5
3717,SKU-3717,Mock Product 3717,304000,233
3718,SKU-3718,Mock Product 3718,220000,93
3719,SKU-3719,Mock Product 3719,257000,443
3720,SKU-3720,,,55
3721,SKU-3721,Mock Product 3721,101000,324
3722,SKU-3722,Mock Product 3722,179000,455
3723,SKU-3723,Mock Product 3723,375000,17
3724,SKU-3724,Mock Product 3724,259000,52
3725,SKU-3725,Mock Product 3725,237000,197
3726,SKU-3726,Mock Product 3726,465000,306
3727,SKU-3727,,235000,381
3728,SKU-3728,Mock Product 3728,10000,425
3729,SKU-3729,Mock Product 3729,130000,112
3730,SKU-3730,,264000,54
3731,SKU-3731,Mock Product 3731,10000,356
3732,SKU-3732,Mock Product 3732,411000,150
3733,SKU-3733,Mock Product 3733,179000,253
3734,SKU-3734,Mock Product 3734,467000,198
3735,SKU-3735,Mock Product 3735,,356
3736,SKU-3736,Mock Product 3736,181000,415
3737,SKU-3737,Mock Product 3737,133000,121
3738,SKU-3738,Mock Product 3738,199000,53
3739,SKU-3739,Mock Product 3739,,215
3740,SKU-3740,Mock Product 3740,87000,179
3741,SKU-3741,,19000,
3742,SKU-3742,Mock Product 3742,200000,243
3743,SKU-3743,Mock Product 3743,175000,298
3744,SKU-3744,Mock Product 3744,423000,22
3745,SKU-3745,,187000,253
3746,SKU-3746,Mock Product 3746,214000,5
3747,SKU-3747,Mock Product 3747,27000,466
3748,SKU-3748,Mock Product 3748,211000,496
3749,SKU-3749,Mock Product 3749,449000,27
3750,SKU-3750,Mock Product 3750,140000,252
3751,SKU-3751,Mock Product 3751,315000,17
3752,SKU-3752,Mock Product 3752,59000,137
3753,SKU-3753,Mock Product 3753,54000,142
3754,SKU-3754,Mock Product 3754,93000,297
3755,SKU-3755,Mock Product 3755,286000,488
3756,SKU-3756,Mock Product 3756,485000,448
3757,SKU-3757,Mock Product 3757,265000,95
3758,SKU-3758,Mock Product 3758,89000,13
3759,SKU-3759,Mock Product 3759,256000,51
3760,SKU-3760,Mock Product 3760,327000,
3761,SKU-3761,Mock Product 3761,258000,246
3762,SKU-3762,Mock Product 3762,234000,218
3763,SKU-3763,Mock Product 3763,,142
,SKU-3764,Mock Product 3764,276000,87
3765,SKU-3765,Mock Product 3765,241000,
3766,SKU-3766,Mock Product 3766,203000,494
3767,SKU-3767,Mock Product 3767,347000,292
3768,SKU-3768,Mock Product 3768,355000,152
3769,SKU-3769,Mock Product 3769,391000,495
3770,SKU-3770,Mock Product 3770,214000,249
3771,SKU-3771,Mock Product 3771,12000,175
3772,SKU-3772,Mock Product 3772,159000,13
3773,SKU-3773,Mock Product 3773,183000,383
3774,SKU-3774,Mock Product 3774,49000,201
3775,SKU-3775,Mock Product 3775,328000,47
3776,SKU-3776,Mock Product 3776,448000,353
3777,SKU-3777,Mock Product 3777,282000,306
,SKU-3778,Mock Product 3778,218000,465
3779,SKU-3779,Mock Product 3779,44000,57
3780,SKU-3780,Mock Product 3780,361000,347
3781,SKU-3781,Mock Product 3781,202000,230
,SKU-3782,Mock Product 3782,260000,58
3783,SKU-3783,Mock Product 3783,456000,481
3784,SKU-3784,Mock Product 3784,22000,327
3785,SKU-3785,Mock Product 3785,396000,369
3786,SKU-3786,Mock Product 3786,435000,115
3787,SKU-3787,Mock Product 3787,36000,309
3788,SKU-3788,Mock Product 3788,52000,381
3789,SKU-3789,Mock Product 3789,448000,
3790,SKU-3790,Mock Product 3790,55000,170
3791,SKU-3791,Mock Product 3791,159000,7
3792,SKU-3792,Mock Product 3792,476000,
3793,SKU-3793,Mock Product 3793,455000,439
3794,SKU-3794,Mock Product 3794,149000,180
3795,SKU-3795,Mock Product 3795,272000,447
3796,SKU-3796,,447000,157
3797,SKU-3797,Mock Product 3797,243000,161
3798,SKU-3798,Mock Product 3798,249000,465
3799,SKU-3799,Mock Product 3799,356000,223
3800,SKU-3800,Mock Product 3800,321000,431
3801,SKU-3801,Mock Product 3801,216000,121
3802,SKU-3802,,257000,321
3803,SKU-3803,Mock Product 3803,241000,152
3804,SKU-3804,,,332
3805,SKU-3805,Mock Product 3805,410000,327
3806,SKU-3806,Mock Product 3806,88000,482
3807,SKU-3807,Mock Product 3807,112000,295
3808,SKU-3808,Mock Product 3808,303000,334
3809,SKU-3809,Mock Product 3809,356000,467
3810,SKU-3810,Mock Product 3810,420000,447
3811,SKU-3811,Mock Product 3811,138000,43
3812,SKU-3812,Mock Product 3812,384000,378
3813,SKU-3813,Mock Product 3813,130000,282
3814,SKU-3814,Mock Product 3814,,280
3815,SKU-3815,Mock Product 3815,123000,215
3816,SKU-3816,Mock Product 3816,85000,248
3817,SKU-3817,Mock Product 3817,352000,10
3818,SKU-3818,Mock Product 3818,171000,162
3819,SKU-3819,Mock Product 3819,330000,294
3820,SKU-3820,,,213
3821,SKU-3821,Mock Product 3821,301000,295
3822,,Mock Product 3822,500000,231
3823,SKU-3823,Mock Product 3823,226000,489
3824,SKU-3824,Mock Product 3824,305000,172
3825,SKU-3825,Mock Product 3825,327000,188
3826,SKU-3826,Mock Product 3826,169000,177
3827,SKU-3827,Mock Product 3827,402000,222
3828,SKU-3828,Mock Product 3828,434000,392
3829,SKU-3829,Mock Product 3829,35000,369
3830,SKU-3830,Mock Product 3830,216000,31
3831,SKU-3831,Mock Product 3831,64000,490
3832,SKU-3832,Mock Product 3832,236000,139
3833,SKU-3833,Mock Product 3833,250000,156
3834,SKU-3834,Mock Product 3834,331000,348
3835,SKU-3835,Mock Product 3835,338000,161
3836,SKU-3836,,375000,194
3837,SKU-3837,Mock Product 3837,467000,68
3838,SKU-3838,Mock Product 3838,293000,358
3839,SKU-3839,Mock Product 3839,323000,40
3840,SKU-3840,Mock Product 3840,17000,431
3841,SKU-3841,Mock Product 3841,329000,179
3842,SKU-3842,Mock Product 3842,353000,204
3843,SKU-3843,Mock Product 3843,177000,360
3844,SKU-3844,Mock Product 3844,110000,
3845,SKU-3845,Mock Product 3845,218000,161
3846,SKU-3846,Mock Product 3846,110000,
3847,SKU-3847,Mock Product 3847,236000,479
3848,SKU-3848,Mock Product 3848,132000,292
3849,SKU-3849,Mock Product 3849,10000,174
3850,,Mock Product 3850,199000,314
3851,SKU-3851,Mock Product 3851,208000,20
3852,SKU-3852,Mock Product 3852,106000,142
3853,SKU-3853,Mock Product 3853,287000,157
3854,SKU-3854,Mock Product 3854,84000,350
3855,SKU-3855,Mock Product 3855,93000,168
3856,SKU-3856,Mock Product 3856,,145
3857,SKU-3857,Mock Product 3857,,90
3858,SKU-3858,Mock Product 3858,480000,182
3859,SKU-3859,Mock Product 3859,40000,
3860,SKU-3860,Mock Product 3860,466000,190
3861,SKU-3861,Mock Product 3861,247000,262
3862,SKU-3862,Mock Product 3862,146000,85
3863,SKU-3863,Mock Product 3863,28000,90
3864,SKU-3864,Mock Product 3864,119000,89
3865,SKU-3865,Mock Product 3865,305000,78
3866,SKU-3866,,66000,261
3867,,Mock Product 3867,268000,417
3868,SKU-3868,Mock Product 3868,349000,265
3869,SKU-3869,Mock Product 3869,81000,356
3870,SKU-3870,Mock Product 3870,231000,455
3871,SKU-3871,Mock Product 3871,182000,463
3872,SKU-3872,Mock Product 3872,309000,235
3873,SKU-3873,Mock Product 3873,86000,12
3874,SKU-3874,Mock Product 3874,349000,157
3875,SKU-3875,Mock Product 3875,65000,17
3876,SKU-3876,,54000,16
3877,SKU-3877,Mock Product 3877,54000,75
3878,SKU-3878,Mock Product 3878,159000,87
3879,SKU-3879,Mock Product 3879,41000,448
3880,SKU-3880,Mock Product 3880,261000,270
3881,SKU-3881,Mock Product 3881,220000,260
3882,SKU-3882,Mock Product 3882,313000,463
3883,SKU-3883,Mock Product 3883,362000,112
3884,SKU-3884,Mock Product 3884,377000,45
3885,SKU-3885,Mock Product 3885,370000,476
3886,SKU-3886,Mock Product 3886,492000,214
3887,SKU-3887,Mock Product 3887,13000,230
3888,SKU-3888,Mock Product 3888,26000,0
3889,SKU-3889,Mock Product 3889,197000,23
3890,SKU-3890,Mock Product 3890,349000,128
3891,SKU-3891,Mock Product 3891,241000,
,SKU-3892,Mock Product 3892,91000,494
3893,SKU-3893,Mock Product 3893,51000,73
3894,SKU-3894,Mock Product 3894,431000,462
3895,SKU-3895,Mock Product 3895,417000,
3896,SKU-3896,Mock Product 3896,168000,147
3897,SKU-3897,,98000,3
3898,SKU-3898,Mock Product 3898,425000,147
3899,SKU-3899,Mock Product 3899,464000,485
3900,SKU-3900,Mock Product 3900,307000,39
3901,SKU-3901,Mock Product 3901,234000,438
3902,SKU-3902,Mock Product 3902,410000,371
3903,SKU-3903,Mock Product 3903,199000,
3904,SKU-3904,Mock Product 3904,171000,137
3905,SKU-3905,Mock Product 3905,135000,266
3906,SKU-3906,Mock Product 3906,358000,393
3907,SKU-3907,Mock Product 3907,90000,352
3908,SKU-3908,Mock Product 3908,242000,39
3909,SKU-3909,Mock Product 3909,338000,67
3910,SKU-3910,Mock Product 3910,267000,373
3911,SKU-3911,Mock Product 3911,309000,458
3912,SKU-3912,Mock Product 3912,469000,266
3913,SKU-3913,Mock Product 3913,174000,297
3914,SKU-3914,Mock Product 3914,172000,382
3915,SKU-3915,Mock Product 3915,421000,152
3916,SKU-3916,Mock Product 3916,157000,387
3917,SKU-3917,Mock Product 3917,107000,279
3918,SKU-3918,Mock Product 3918,416000,73
3919,SKU-3919,Mock Product 3919,368000,186
3920,SKU-3920,Mock Product 3920,198000,301
3921,SKU-3921,Mock Product 3921,,67
3922,SKU-3922,Mock Product 3922,85000,347
3923,SKU-3923,Mock Product 3923,232000,488
3924,SKU-3924,Mock Product 3924,,305
3925,SKU-3925,Mock Product 3925,241000,256
3926,SKU-3926,Mock Product 3926,92000,479
3927,SKU-3927,Mock Product 3927,18000,478
3928,SKU-3928,Mock Product 3928,444000,186
3929,SKU-3929,Mock Product 3929,118000,336
3930,SKU-3930,Mock Product 3930,291000,46
3931,SKU-3931,Mock Product 3931,380000,91
3932,SKU-3932,Mock Product 3932,290000,79
3933,SKU-3933,Mock Product 3933,286000,74
3934,SKU-3934,Mock Product 3934,287000,318
3935,SKU-3935,Mock Product 3935,116000,217
3936,SKU-3936,Mock Product 3936,453000,167
3937,SKU-3937,Mock Product 3937,233000,318
3938,SKU-3938,,60000,109
3939,SKU-3939,Mock Product 3939,85000,50
,SKU-3940,Mock Product 3940,,16
3941,SKU-3941,Mock Product 3941,12000,77
,SKU-3942,,411000,134
3943,SKU-3943,Mock Product 3943,458000,63
3944,SKU-3944,,47000,47
3945,SKU-3945,Mock Product 3945,454000,58
3946,SKU-3946,Mock Product 3946,375000,387
3947,SKU-3947,,192000,281
3948,SKU-3948,Mock Product 3948,478000,107
3949,SKU-3949,,453000,
3950,SKU-3950,Mock Product 3950,31000,165
,SKU-3951,Mock Product 3951,468000,235
,SKU-3952,Mock Product 3952,,447
3953,SKU-3953,Mock Product 3953,103000,160
3954,SKU-3954,Mock Product 3954,280000,71
3955,SKU-3955,Mock Product 3955,25000,404
3956,SKU-3956,Mock Product 3956,123000,436
3957,SKU-3957,Mock Product 3957,291000,10
3958,SKU-3958,Mock Product 3958,271000,467
3959,SKU-3959,Mock Product 3959,359000,216
3960,SKU-3960,Mock Product 3960,,117
3961,SKU-3961,Mock Product 3961,222000,164
3962,SKU-3962,Mock Product 3962,285000,313
3963,SKU-3963,Mock Product 3963,478000,203
3964,SKU-3964,Mock Product 3964,444000,342
3965,SKU-3965,Mock Product 3965,265000,345
3966,SKU-3966,Mock Product 3966,152000,18
3967,SKU-3967,Mock Product 3967,409000,76
3968,SKU-3968,Mock Product 3968,453000,252
3969,SKU-3969,Mock Product 3969,261000,159
3970,SKU-3970,Mock Product 3970,354000,
3971,SKU-3971,Mock Product 3971,34000,229
3972,SKU-3972,Mock Product 3972,454000,112
3973,SKU-3973,Mock Product 3973,73000,190
3974,SKU-3974,Mock Product 3974,240000,70
3975,SKU-3975,Mock Product 3975,88000,124
3976,SKU-3976,Mock Product 3976,,345
3977,SKU-3977,Mock Product 3977,111000,499
3978,SKU-3978,Mock Product 3978,388000,187
3979,SKU-3979,Mock Product 3979,289000,401
3980,SKU-3980,Mock Product 3980,437000,458
3981,SKU-3981,Mock Product 3981,322000,394
3982,SKU-3982,Mock Product 3982,236000,281
3983,SKU-3983,Mock Product 3983,77000,59
3984,SKU-3984,Mock Product 3984,216000,348
3985,SKU-3985,Mock Product 3985,198000,49
3986,SKU-3986,Mock Product 3986,270000,426
3987,SKU-3987,Mock Product 3987,203000,127
3988,SKU-3988,Mock Product 3988,393000,301
3989,SKU-3989,Mock Product 3989,347000,338
3990,SKU-3990,Mock Product 3990,99000,158
3991,SKU-3991,Mock Product 3991,243000,390
3992,SKU-3992,,347000,447
3993,SKU-3993,Mock Product 3993,494000,309
3994,SKU-3994,Mock Product 3994,239000,115
3995,SKU-3995,Mock Product 3995,351000,398
3996,SKU-3996,Mock Product 3996,47000,147
3997,SKU-3997,Mock Product 3997,105000,348
3998,SKU-3998,Mock Product 3998,340000,320
3999,SKU-3999,Mock Product 3999,310000,463
4000,SKU-4000,Mock Product 4000,104000,374
4001,SKU-4001,,208000,154
4002,SKU-4002,Mock Product 4002,12000,450
4003,SKU-4003,Mock Product 4003,306000,462
4004,SKU-4004,Mock Product 4004,487000,64
4005,SKU-4005,Mock Product 4005,331000,100
4006,SKU-4006,Mock Product 4006,274000,
4007,SKU-4007,Mock Product 4007,,251
4008,SKU-4008,Mock Product 4008,442000,
4009,SKU-4009,Mock Product 4009,300000,475
4010,SKU-4010,Mock Product 4010,336000,291
4011,SKU-4011,Mock Product 4011,137000,459
4012,,Mock Product 4012,349000,
4013,SKU-4013,Mock Product 4013,240000,78
4014,SKU-4014,Mock Product 4014,399000,232
4015,SKU-4015,,125000,432
4016,SKU-4016,Mock Product 4016,298000,372
4017,SKU-4017,Mock Product 4017,,112
4018,SKU-4018,Mock Product 4018,462000,308
4019,SKU-4019,Mock Product 4019,489000,102
4020,SKU-4020,Mock Product 4020,327000,95
4021,SKU-4021,Mock Product 4021,170000,66
4022,SKU-4022,Mock Product 4022,240000,403
4023,SKU-4023,Mock Product 4023,75000,490
4024,SKU-4024,Mock Product 4024,383000,108
4025,SKU-4025,Mock Product 4025,210000,486
4026,SKU-4026,Mock Product 4026,170000,152
4027,SKU-4027,Mock Product 4027,484000,188
4028,SKU-4028,Mock Product 4028,338000,115
4029,SKU-4029,Mock Product 4029,443000,294
4030,SKU-4030,Mock Product 4030,326000,130
4031,SKU-4031,Mock Product 4031,42000,156
4032,SKU-4032,Mock Product 4032,,157
4033,SKU-4033,Mock Product 4033,195000,146
4034,SKU-4034,Mock Product 4034,195000,303
4035,SKU-4035,Mock Product 4035,53000,359
4036,SKU-4036,Mock Product 4036,362000,313
4037,SKU-4037,Mock Product 4037,91000,173
4038,SKU-4038,Mock Product 4038,338000,250
4039,SKU-4039,Mock Product 4039,342000,49
4040,SKU-4040,Mock Product 4040,298000,498
4041,SKU-4041,Mock Product 4041,420000,393
4042,SKU-4042,Mock Product 4042,,234
4043,SKU-4043,Mock Product 4043,415000,374
4044,SKU-4044,,358000,354
4045,SKU-4045,,487000,374
4046,SKU-4046,Mock Product 4046,82000,227
